FIPS,County,State,caShort
25015,Hampshire,Massachusetts,dana_farber
25017,Middlesex,Massachusetts,dana_farber
25019,Nantucket,Massachusetts,dana_farber
25021,Norfolk,Massachusetts,dana_farber
25023,Plymouth,Massachusetts,dana_farber
25025,Suffolk,Massachusetts,dana_farber
25027,Worcester,Massachusetts,dana_farber
33001,Belknap,New Hampshire,dartmouth
33003,Carroll,New Hampshire,dartmouth
33005,Cheshire,New Hampshire,dartmouth
33007,Coos,New Hampshire,dartmouth
33009,Grafton,New Hampshire,dartmouth
33011,Hillsborough,New Hampshire,dartmouth
33013,Merrimack,New Hampshire,dartmouth
33015,Rockingham,New Hampshire,dartmouth
33017,Strafford,New Hampshire,dartmouth
33019,Sullivan,New Hampshire,dartmouth
50001,Addison,Vermont,dartmouth
50003,Bennington,Vermont,dartmouth
50005,Caledonia,Vermont,dartmouth
50007,Chittenden,Vermont,dartmouth
50009,Essex,Vermont,dartmouth
50011,Franklin,Vermont,dartmouth
50013,Grand Isle,Vermont,dartmouth
50015,Lamoille,Vermont,dartmouth
50017,Orange,Vermont,dartmouth
50019,Orleans,Vermont,dartmouth
50021,Rutland,Vermont,dartmouth
50023,Washington,Vermont,dartmouth
50025,Windham,Vermont,dartmouth
50027,Windsor,Vermont,dartmouth
37001,Alamance,North Carolina,duke
37007,Anson,North Carolina,duke
37015,Bertie,North Carolina,duke
37017,Bladen,North Carolina,duke
37025,Cabarrus,North Carolina,duke
37033,Caswell,North Carolina,duke
37037,Chatham,North Carolina,duke
37049,Craven,North Carolina,duke
37051,Cumberland,North Carolina,duke
37057,Davidson,North Carolina,duke
37059,Davie,North Carolina,duke
37061,Duplin,North Carolina,duke
37063,Durham,North Carolina,duke
37065,Edgecombe,North Carolina,duke
37067,Forsyth,North Carolina,duke
37069,Franklin,North Carolina,duke
37077,Granville,North Carolina,duke
37079,Greene,North Carolina,duke
37081,Guilford,North Carolina,duke
37083,Halifax,North Carolina,duke
37085,Harnett,North Carolina,duke
37091,Hertford,North Carolina,duke
37093,Hoke,North Carolina,duke
37097,Iredell,North Carolina,duke
37101,Johnston,North Carolina,duke
37103,Jones,North Carolina,duke
37105,Lee,North Carolina,duke
37107,Lenoir,North Carolina,duke
37117,Martin,North Carolina,duke
37119,Mecklenburg,North Carolina,duke
37123,Montgomery,North Carolina,duke
37125,Moore,North Carolina,duke
37127,Nash,North Carolina,duke
37131,Northampton,North Carolina,duke
37135,Orange,North Carolina,duke
37141,Pender,North Carolina,duke
37145,Person,North Carolina,duke
37147,Pitt,North Carolina,duke
37151,Randolph,North Carolina,duke
37153,Richmond,North Carolina,duke
37155,Robeson,North Carolina,duke
37157,Rockingham,North Carolina,duke
37159,Rowan,North Carolina,duke
37163,Sampson,North Carolina,duke
37165,Scotland,North Carolina,duke
37167,Stanly,North Carolina,duke
37169,Stokes,North Carolina,duke
37171,Surry,North Carolina,duke
37179,Union,North Carolina,duke
37181,Vance,North Carolina,duke
37183,Wake,North Carolina,duke
37185,Warren,North Carolina,duke
37191,Wayne,North Carolina,duke
37195,Wilson,North Carolina,duke
37197,Yadkin,North Carolina,duke
45033,Dillon,South Carolina,duke
45069,Marlboro,South Carolina,duke
51007,Amelia,Virginia,duke
51019,Bedford County,Virginia,duke
51025,Brunswick,Virginia,duke
51031,Campbell,Virginia,duke
51035,Carroll,Virginia,duke
51037,Charlotte,Virginia,duke
51049,Cumberland,Virginia,duke
51053,Dinwiddie,Virginia,duke
51063,Floyd,Virginia,duke
51067,Franklin County,Virginia,duke
51081,Greensville,Virginia,duke
51083,Halifax,Virginia,duke
51089,Henry,Virginia,duke
51111,Lunenburg,Virginia,duke
51117,Mecklenburg,Virginia,duke
51121,Montgomery,Virginia,duke
51135,Nottoway,Virginia,duke
51141,Patrick,Virginia,duke
51143,Pittsylvania,Virginia,duke
51147,Prince Edward,Virginia,duke
51161,Roanoke County,Virginia,duke
51175,Southampton,Virginia,duke
51590,Danville,Virginia,duke
51595,Emporia,Virginia,duke
51680,Lynchburg,Virginia,duke
51690,Martinsville,Virginia,duke
51770,Roanoke City,Virginia,duke
51775,Salem,Virginia,duke
36005,Bronx,New York,einstein
13001,Appling,Georgia,emory
13003,Atkinson,Georgia,emory
13005,Bacon,Georgia,emory
13007,Baker,Georgia,emory
13009,Baldwin,Georgia,emory
13011,Banks,Georgia,emory
13013,Barrow,Georgia,emory
13015,Bartow,Georgia,emory
13017,Ben Hill,Georgia,emory
13019,Berrien,Georgia,emory
13021,Bibb,Georgia,emory
13023,Bleckley,Georgia,emory
13025,Brantley,Georgia,emory
13027,Brooks,Georgia,emory
13029,Bryan,Georgia,emory
13031,Bulloch,Georgia,emory
13033,Burke,Georgia,emory
13035,Butts,Georgia,emory
13037,Calhoun,Georgia,emory
13039,Camden,Georgia,emory
13043,Candler,Georgia,emory
13045,Carroll,Georgia,emory
13047,Catoosa,Georgia,emory
13049,Charlton,Georgia,emory
13051,Chatham,Georgia,emory
13053,Chattahoochee,Georgia,emory
13055,Chattooga,Georgia,emory
13057,Cherokee,Georgia,emory
13059,Clarke,Georgia,emory
13061,Clay,Georgia,emory
13063,Clayton,Georgia,emory
13065,Clinch,Georgia,emory
13067,Cobb,Georgia,emory
13069,Coffee,Georgia,emory
13071,Colquitt,Georgia,emory
13073,Columbia,Georgia,emory
13075,Cook,Georgia,emory
13077,Coweta,Georgia,emory
13079,Crawford,Georgia,emory
13081,Crisp,Georgia,emory
13083,Dade,Georgia,emory
13085,Dawson,Georgia,emory
13087,Decatur,Georgia,emory
13089,DeKalb,Georgia,emory
13091,Dodge,Georgia,emory
13093,Dooly,Georgia,emory
13095,Dougherty,Georgia,emory
13097,Douglas,Georgia,emory
13099,Early,Georgia,emory
13101,Echols,Georgia,emory
13103,Effingham,Georgia,emory
13105,Elbert,Georgia,emory
13107,Emanuel,Georgia,emory
13109,Evans,Georgia,emory
13111,Fannin,Georgia,emory
13113,Fayette,Georgia,emory
13115,Floyd,Georgia,emory
13117,Forsyth,Georgia,emory
13119,Franklin,Georgia,emory
13121,Fulton,Georgia,emory
13123,Gilmer,Georgia,emory
13125,Glascock,Georgia,emory
13127,Glynn,Georgia,emory
13129,Gordon,Georgia,emory
13131,Grady,Georgia,emory
13133,Greene,Georgia,emory
13135,Gwinnett,Georgia,emory
13137,Habersham,Georgia,emory
13139,Hall,Georgia,emory
13141,Hancock,Georgia,emory
13143,Haralson,Georgia,emory
13145,Harris,Georgia,emory
13147,Hart,Georgia,emory
13149,Heard,Georgia,emory
13151,Henry,Georgia,emory
13153,Houston,Georgia,emory
13155,Irwin,Georgia,emory
13157,Jackson,Georgia,emory
13159,Jasper,Georgia,emory
13161,Jeff Davis,Georgia,emory
13163,Jefferson,Georgia,emory
13165,Jenkins,Georgia,emory
13167,Johnson,Georgia,emory
13169,Jones,Georgia,emory
13171,Lamar,Georgia,emory
13173,Lanier,Georgia,emory
13175,Laurens,Georgia,emory
13177,Lee,Georgia,emory
13179,Liberty,Georgia,emory
13181,Lincoln,Georgia,emory
13183,Long,Georgia,emory
13185,Lowndes,Georgia,emory
13187,Lumpkin,Georgia,emory
13189,McDuffie,Georgia,emory
13191,McIntosh,Georgia,emory
13193,Macon,Georgia,emory
13195,Madison,Georgia,emory
13197,Marion,Georgia,emory
13199,Meriwether,Georgia,emory
13201,Miller,Georgia,emory
13205,Mitchell,Georgia,emory
13207,Monroe,Georgia,emory
13209,Montgomery,Georgia,emory
13211,Morgan,Georgia,emory
13213,Murray,Georgia,emory
13215,Muscogee,Georgia,emory
13217,Newton,Georgia,emory
13219,Oconee,Georgia,emory
13221,Oglethorpe,Georgia,emory
13223,Paulding,Georgia,emory
13225,Peach,Georgia,emory
13227,Pickens,Georgia,emory
13229,Pierce,Georgia,emory
13231,Pike,Georgia,emory
13233,Polk,Georgia,emory
13235,Pulaski,Georgia,emory
13237,Putnam,Georgia,emory
13239,Quitman,Georgia,emory
13241,Rabun,Georgia,emory
13243,Randolph,Georgia,emory
13245,Richmond,Georgia,emory
13247,Rockdale,Georgia,emory
13249,Schley,Georgia,emory
13251,Screven,Georgia,emory
13253,Seminole,Georgia,emory
13255,Spalding,Georgia,emory
13257,Stephens,Georgia,emory
13259,Stewart,Georgia,emory
13261,Sumter,Georgia,emory
13263,Talbot,Georgia,emory
13265,Taliaferro,Georgia,emory
13267,Tattnall,Georgia,emory
13269,Taylor,Georgia,emory
13271,Telfair,Georgia,emory
13273,Terrell,Georgia,emory
13275,Thomas,Georgia,emory
13277,Tift,Georgia,emory
13279,Toombs,Georgia,emory
13281,Towns,Georgia,emory
13283,Treutlen,Georgia,emory
13285,Troup,Georgia,emory
13287,Turner,Georgia,emory
13289,Twiggs,Georgia,emory
13291,Union,Georgia,emory
13293,Upson,Georgia,emory
13295,Walker,Georgia,emory
13297,Walton,Georgia,emory
13299,Ware,Georgia,emory
13301,Warren,Georgia,emory
13303,Washington,Georgia,emory
13305,Wayne,Georgia,emory
13307,Webster,Georgia,emory
13309,Wheeler,Georgia,emory
13311,White,Georgia,emory
13313,Whitfield,Georgia,emory
13315,Wilcox,Georgia,emory
13317,Wilkes,Georgia,emory
13319,Wilkinson,Georgia,emory
13321,Worth,Georgia,emory
11001,District of Columbia,District of Columbia,georgetown
24031,Montgomery,Maryland,georgetown
24033,Prince George's,Maryland,georgetown
34003,Bergen,New Jersey,georgetown
51013,Arlington,Virginia,georgetown
51059,Fairfax County,Virginia,georgetown
51510,Alexandria,Virginia,georgetown
51600,Fairfax City,Virginia,georgetown
51610,Falls Church,Virginia,georgetown
15001,Hawaii,Hawaii,hawaii
15003,Honolulu,Hawaii,hawaii
15005,Kalawao,Hawaii,hawaii
15007,Kauai,Hawaii,hawaii
15009,Maui,Hawaii,hawaii
16001,Ada,Idaho,huntsman
16003,Adams,Idaho,huntsman
16005,Bannock,Idaho,huntsman
16007,Bear Lake,Idaho,huntsman
16009,Benewah,Idaho,huntsman
16011,Bingham,Idaho,huntsman
16013,Blaine,Idaho,huntsman
16015,Boise,Idaho,huntsman
16017,Bonner,Idaho,huntsman
16019,Bonneville,Idaho,huntsman
16021,Boundary,Idaho,huntsman
16023,Butte,Idaho,huntsman
16025,Camas,Idaho,huntsman
16027,Canyon,Idaho,huntsman
16029,Caribou,Idaho,huntsman
16031,Cassia,Idaho,huntsman
16033,Clark,Idaho,huntsman
16035,Clearwater,Idaho,huntsman
16037,Custer,Idaho,huntsman
16039,Elmore,Idaho,huntsman
16041,Franklin,Idaho,huntsman
16043,Fremont,Idaho,huntsman
16045,Gem,Idaho,huntsman
16047,Gooding,Idaho,huntsman
16049,Idaho,Idaho,huntsman
16051,Jefferson,Idaho,huntsman
16053,Jerome,Idaho,huntsman
16055,Kootenai,Idaho,huntsman
16057,Latah,Idaho,huntsman
16059,Lemhi,Idaho,huntsman
16061,Lewis,Idaho,huntsman
16063,Lincoln,Idaho,huntsman
16065,Madison,Idaho,huntsman
16067,Minidoka,Idaho,huntsman
16069,Nez Perce,Idaho,huntsman
16071,Oneida,Idaho,huntsman
16073,Owyhee,Idaho,huntsman
16075,Payette,Idaho,huntsman
16077,Power,Idaho,huntsman
16079,Shoshone,Idaho,huntsman
16081,Teton,Idaho,huntsman
16083,Twin Falls,Idaho,huntsman
16085,Valley,Idaho,huntsman
16087,Washington,Idaho,huntsman
30001,Beaverhead,Montana,huntsman
30003,Big Horn,Montana,huntsman
30005,Blaine,Montana,huntsman
30007,Broadwater,Montana,huntsman
30009,Carbon,Montana,huntsman
30011,Carter,Montana,huntsman
30013,Cascade,Montana,huntsman
30015,Chouteau,Montana,huntsman
30017,Custer,Montana,huntsman
30019,Daniels,Montana,huntsman
30021,Dawson,Montana,huntsman
30023,Deer Lodge,Montana,huntsman
30025,Fallon,Montana,huntsman
30027,Fergus,Montana,huntsman
30029,Flathead,Montana,huntsman
30031,Gallatin,Montana,huntsman
30033,Garfield,Montana,huntsman
30035,Glacier,Montana,huntsman
30037,Golden Valley,Montana,huntsman
30039,Granite,Montana,huntsman
30041,Hill,Montana,huntsman
30043,Jefferson,Montana,huntsman
30045,Judith Basin,Montana,huntsman
30047,Lake,Montana,huntsman
30049,Lewis and Clark,Montana,huntsman
30051,Liberty,Montana,huntsman
30053,Lincoln,Montana,huntsman
30055,McCone,Montana,huntsman
30057,Madison,Montana,huntsman
30059,Meagher,Montana,huntsman
30061,Mineral,Montana,huntsman
30063,Missoula,Montana,huntsman
30065,Musselshell,Montana,huntsman
30067,Park,Montana,huntsman
30069,Petroleum,Montana,huntsman
30071,Phillips,Montana,huntsman
30073,Pondera,Montana,huntsman
30075,Powder River,Montana,huntsman
30077,Powell,Montana,huntsman
30079,Prairie,Montana,huntsman
30081,Ravalli,Montana,huntsman
30083,Richland,Montana,huntsman
30085,Roosevelt,Montana,huntsman
30087,Rosebud,Montana,huntsman
30089,Sanders,Montana,huntsman
30091,Sheridan,Montana,huntsman
30093,Silver Bow,Montana,huntsman
30095,Stillwater,Montana,huntsman
30097,Sweet Grass,Montana,huntsman
30099,Teton,Montana,huntsman
30101,Toole,Montana,huntsman
30103,Treasure,Montana,huntsman
30105,Valley,Montana,huntsman
30107,Wheatland,Montana,huntsman
30109,Wibaux,Montana,huntsman
30111,Yellowstone,Montana,huntsman
32001,Churchill,Nevada,huntsman
32003,Clark,Nevada,huntsman
32005,Douglas,Nevada,huntsman
32007,Elko,Nevada,huntsman
32009,Esmeralda,Nevada,huntsman
32011,Eureka,Nevada,huntsman
32013,Humboldt,Nevada,huntsman
32015,Lander,Nevada,huntsman
32017,Lincoln,Nevada,huntsman
32019,Lyon,Nevada,huntsman
32021,Mineral,Nevada,huntsman
32023,Nye,Nevada,huntsman
32027,Pershing,Nevada,huntsman
32029,Storey,Nevada,huntsman
32031,Washoe,Nevada,huntsman
32033,White Pine,Nevada,huntsman
32510,Carson City,Nevada,huntsman
49001,Beaver,Utah,huntsman
49003,Box Elder,Utah,huntsman
49005,Cache,Utah,huntsman
49007,Carbon,Utah,huntsman
49009,Daggett,Utah,huntsman
49011,Davis,Utah,huntsman
49013,Duchesne,Utah,huntsman
49015,Emery,Utah,huntsman
49017,Garfield,Utah,huntsman
49019,Grand,Utah,huntsman
49021,Iron,Utah,huntsman
49023,Juab,Utah,huntsman
49025,Kane,Utah,huntsman
49027,Millard,Utah,huntsman
49029,Morgan,Utah,huntsman
49031,Piute,Utah,huntsman
49033,Rich,Utah,huntsman
49035,Salt Lake,Utah,huntsman
49037,San Juan,Utah,huntsman
49039,Sanpete,Utah,huntsman
49041,Sevier,Utah,huntsman
49043,Summit,Utah,huntsman
49045,Tooele,Utah,huntsman
49047,Uintah,Utah,huntsman
49049,Utah,Utah,huntsman
49051,Wasatch,Utah,huntsman
49053,Washington,Utah,huntsman
49055,Wayne,Utah,huntsman
49057,Weber,Utah,huntsman
56001,Albany,Wyoming,huntsman
56003,Big Horn,Wyoming,huntsman
56005,Campbell,Wyoming,huntsman
56007,Carbon,Wyoming,huntsman
56009,Converse,Wyoming,huntsman
56011,Crook,Wyoming,huntsman
56013,Fremont,Wyoming,huntsman
56015,Goshen,Wyoming,huntsman
56017,Hot Springs,Wyoming,huntsman
56019,Johnson,Wyoming,huntsman
56021,Laramie,Wyoming,huntsman
56023,Lincoln,Wyoming,huntsman
56025,Natrona,Wyoming,huntsman
56027,Niobrara,Wyoming,huntsman
56029,Park,Wyoming,huntsman
56031,Platte,Wyoming,huntsman
56033,Sheridan,Wyoming,huntsman
56035,Sublette,Wyoming,huntsman
56037,Sweetwater,Wyoming,huntsman
56039,Teton,Wyoming,huntsman
56041,Uinta,Wyoming,huntsman
56043,Washakie,Wyoming,huntsman
56045,Weston,Wyoming,huntsman
19001,Adair,Iowa,iowa
19003,Adams,Iowa,iowa
19005,Allamakee,Iowa,iowa
19007,Appanoose,Iowa,iowa
19009,Audubon,Iowa,iowa
19011,Benton,Iowa,iowa
19013,Black Hawk,Iowa,iowa
19015,Boone,Iowa,iowa
19017,Bremer,Iowa,iowa
19019,Buchanan,Iowa,iowa
19021,Buena Vista,Iowa,iowa
19023,Butler,Iowa,iowa
19025,Calhoun,Iowa,iowa
19027,Carroll,Iowa,iowa
19029,Cass,Iowa,iowa
19031,Cedar,Iowa,iowa
19033,Cerro Gordo,Iowa,iowa
19035,Cherokee,Iowa,iowa
19037,Chickasaw,Iowa,iowa
19039,Clarke,Iowa,iowa
19041,Clay,Iowa,iowa
19043,Clayton,Iowa,iowa
19045,Clinton,Iowa,iowa
19047,Crawford,Iowa,iowa
19049,Dallas,Iowa,iowa
19051,Davis,Iowa,iowa
19053,Decatur,Iowa,iowa
19055,Delaware,Iowa,iowa
19057,Des Moines,Iowa,iowa
19059,Dickinson,Iowa,iowa
19061,Dubuque,Iowa,iowa
19063,Emmet,Iowa,iowa
19065,Fayette,Iowa,iowa
19067,Floyd,Iowa,iowa
19069,Franklin,Iowa,iowa
19071,Fremont,Iowa,iowa
19073,Greene,Iowa,iowa
19075,Grundy,Iowa,iowa
19077,Guthrie,Iowa,iowa
19079,Hamilton,Iowa,iowa
19081,Hancock,Iowa,iowa
19083,Hardin,Iowa,iowa
19085,Harrison,Iowa,iowa
19087,Henry,Iowa,iowa
19089,Howard,Iowa,iowa
19091,Humboldt,Iowa,iowa
19093,Ida,Iowa,iowa
19095,Iowa,Iowa,iowa
19097,Jackson,Iowa,iowa
19099,Jasper,Iowa,iowa
19101,Jefferson,Iowa,iowa
19103,Johnson,Iowa,iowa
19105,Jones,Iowa,iowa
19107,Keokuk,Iowa,iowa
19109,Kossuth,Iowa,iowa
19111,Lee,Iowa,iowa
19113,Linn,Iowa,iowa
19115,Louisa,Iowa,iowa
19117,Lucas,Iowa,iowa
19119,Lyon,Iowa,iowa
19121,Madison,Iowa,iowa
19123,Mahaska,Iowa,iowa
19125,Marion,Iowa,iowa
19127,Marshall,Iowa,iowa
19129,Mills,Iowa,iowa
19131,Mitchell,Iowa,iowa
19133,Monona,Iowa,iowa
19135,Monroe,Iowa,iowa
19137,Montgomery,Iowa,iowa
19139,Muscatine,Iowa,iowa
19141,O'Brien,Iowa,iowa
19143,Osceola,Iowa,iowa
19145,Page,Iowa,iowa
19147,Palo Alto,Iowa,iowa
19149,Plymouth,Iowa,iowa
19151,Pocahontas,Iowa,iowa
19153,Polk,Iowa,iowa
19155,Pottawattamie,Iowa,iowa
19157,Poweshiek,Iowa,iowa
19159,Ringgold,Iowa,iowa
19161,Sac,Iowa,iowa
19163,Scott,Iowa,iowa
19165,Shelby,Iowa,iowa
19167,Sioux,Iowa,iowa
19169,Story,Iowa,iowa
19171,Tama,Iowa,iowa
19173,Taylor,Iowa,iowa
19175,Union,Iowa,iowa
19177,Van Buren,Iowa,iowa
19179,Wapello,Iowa,iowa
19181,Warren,Iowa,iowa
19183,Washington,Iowa,iowa
19185,Wayne,Iowa,iowa
19187,Webster,Iowa,iowa
19189,Winnebago,Iowa,iowa
19191,Winneshiek,Iowa,iowa
19193,Woodbury,Iowa,iowa
19195,Worth,Iowa,iowa
19197,Wright,Iowa,iowa
18001,Adams,Indiana,iu
18003,Allen,Indiana,iu
18005,Bartholomew,Indiana,iu
18007,Benton,Indiana,iu
18009,Blackford,Indiana,iu
18011,Boone,Indiana,iu
18013,Brown,Indiana,iu
18015,Carroll,Indiana,iu
18017,Cass,Indiana,iu
18019,Clark,Indiana,iu
18021,Clay,Indiana,iu
18023,Clinton,Indiana,iu
18025,Crawford,Indiana,iu
18027,Daviess,Indiana,iu
18029,Dearborn,Indiana,iu
18031,Decatur,Indiana,iu
18033,DeKalb,Indiana,iu
18035,Delaware,Indiana,iu
18037,Dubois,Indiana,iu
18039,Elkhart,Indiana,iu
18041,Fayette,Indiana,iu
18043,Floyd,Indiana,iu
18045,Fountain,Indiana,iu
18047,Franklin,Indiana,iu
18049,Fulton,Indiana,iu
18051,Gibson,Indiana,iu
18053,Grant,Indiana,iu
18055,Greene,Indiana,iu
18057,Hamilton,Indiana,iu
18059,Hancock,Indiana,iu
18061,Harrison,Indiana,iu
18063,Hendricks,Indiana,iu
18065,Henry,Indiana,iu
18067,Howard,Indiana,iu
18069,Huntington,Indiana,iu
18071,Jackson,Indiana,iu
18073,Jasper,Indiana,iu
18075,Jay,Indiana,iu
18077,Jefferson,Indiana,iu
18079,Jennings,Indiana,iu
18081,Johnson,Indiana,iu
18083,Knox,Indiana,iu
18085,Kosciusko,Indiana,iu
18087,LaGrange,Indiana,iu
18089,Lake,Indiana,iu
18091,LaPorte,Indiana,iu
18093,Lawrence,Indiana,iu
18095,Madison,Indiana,iu
18097,Marion,Indiana,iu
18099,Marshall,Indiana,iu
18101,Martin,Indiana,iu
18103,Miami,Indiana,iu
18105,Monroe,Indiana,iu
18107,Montgomery,Indiana,iu
18109,Morgan,Indiana,iu
18111,Newton,Indiana,iu
18113,Noble,Indiana,iu
18115,Ohio,Indiana,iu
18117,Orange,Indiana,iu
18119,Owen,Indiana,iu
18121,Parke,Indiana,iu
18123,Perry,Indiana,iu
18125,Pike,Indiana,iu
18127,Porter,Indiana,iu
18129,Posey,Indiana,iu
18131,Pulaski,Indiana,iu
18133,Putnam,Indiana,iu
18135,Randolph,Indiana,iu
18137,Ripley,Indiana,iu
18139,Rush,Indiana,iu
18141,St. Joseph,Indiana,iu
18143,Scott,Indiana,iu
18145,Shelby,Indiana,iu
18147,Spencer,Indiana,iu
18149,Starke,Indiana,iu
18151,Steuben,Indiana,iu
18153,Sullivan,Indiana,iu
18155,Switzerland,Indiana,iu
18157,Tippecanoe,Indiana,iu
18159,Tipton,Indiana,iu
18161,Union,Indiana,iu
18163,Vanderburgh,Indiana,iu
18165,Vermillion,Indiana,iu
18167,Vigo,Indiana,iu
18169,Wabash,Indiana,iu
18171,Warren,Indiana,iu
18173,Warrick,Indiana,iu
18175,Washington,Indiana,iu
18177,Wayne,Indiana,iu
18179,Wells,Indiana,iu
18181,White,Indiana,iu
18183,Whitley,Indiana,iu
24001,Allegany,Maryland,jhu
24003,Anne Arundel,Maryland,jhu
24005,Baltimore County,Maryland,jhu
24009,Calvert,Maryland,jhu
24011,Caroline,Maryland,jhu
24013,Carroll,Maryland,jhu
24015,Cecil,Maryland,jhu
24017,Charles,Maryland,jhu
24019,Dorchester,Maryland,jhu
24021,Frederick,Maryland,jhu
24023,Garrett,Maryland,jhu
24025,Harford,Maryland,jhu
24027,Howard,Maryland,jhu
24029,Kent,Maryland,jhu
24031,Montgomery,Maryland,jhu
24033,Prince George's,Maryland,jhu
24035,Queen Anne's,Maryland,jhu
24037,St. Mary's,Maryland,jhu
24039,Somerset,Maryland,jhu
24041,Talbot,Maryland,jhu
24043,Washington,Maryland,jhu
24045,Wicomico,Maryland,jhu
24047,Worcester,Maryland,jhu
24510,Baltimore City,Maryland,jhu
20001,Allen,Kansas,kansas
20003,Anderson,Kansas,kansas
20005,Atchison,Kansas,kansas
20007,Barber,Kansas,kansas
20009,Barton,Kansas,kansas
20011,Bourbon,Kansas,kansas
20013,Brown,Kansas,kansas
20015,Butler,Kansas,kansas
20017,Chase,Kansas,kansas
20019,Chautauqua,Kansas,kansas
20021,Cherokee,Kansas,kansas
20023,Cheyenne,Kansas,kansas
20025,Clark,Kansas,kansas
20027,Clay,Kansas,kansas
20029,Cloud,Kansas,kansas
20031,Coffey,Kansas,kansas
20033,Comanche,Kansas,kansas
20035,Cowley,Kansas,kansas
20037,Crawford,Kansas,kansas
20039,Decatur,Kansas,kansas
20041,Dickinson,Kansas,kansas
20043,Doniphan,Kansas,kansas
20045,Douglas,Kansas,kansas
20047,Edwards,Kansas,kansas
